posicion,libro,capitulo,versiculo
47678,2,32,1
47734,2,32,1
47741,2,32,2
47797,2,32,2
47800,2,32,3
47844,2,32,4
47898,2,32,4
47912,2,32,5
47957,2,32,6
48011,2,32,7
48054,2,32,8
48110,2,32,8
48140,2,32,9
48182,2,32,10
48225,2,32,11
48281,2,32,11
48301,2,32,12
48357,2,32,12
48383,2,32,13
48437,2,32,13
48490,2,32,14
48520,2,32,15
48576,2,32,15
48583,2,32,16
48628,2,32,17
48673,2,32,18
48723,2,32,19
48776,2,32,19
48794,2,32,20
48847,2,32,20
48857,2,32,21
48902,2,32,22
48942,2,32,23
48997,2,32,23
49016,2,32,24
49063,2,32,25
49104,2,32,26
49154,2,32,27
49210,2,32,27
49253,2,32,28
49300,2,32,29
49353,2,32,29
49357,2,32,30
49413,2,32,30
49427,2,32,31
49480,2,32,32
49518,2,32,33
49552,2,32,34
49603,2,32,34
49618,2,32,35
49655,2,33,1
49710,2,33,1
49747,2,33,2
49803,2,33,3
49854,2,33,4
49898,2,33,5
49951,2,33,5
49988,2,33,6
50016,2,33,7
50072,2,33,7
50106,2,33,8
50161,2,33,8
50171,2,33,9
50217,2,33,10
50271,2,33,11
50321,2,33,11
50354,2,33,12
50406,2,33,12
50447,2,33,13
50503,2,33,13
50519,2,33,14
50539,2,33,15
50572,2,33,16
50629,2,33,16
50652,2,33,17
